2022-07-17 17:33:51,868 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-07-17 17:33:51,901 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-07-17 17:33:51,902 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2022-07-17 17:33:51,903 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2022-07-17 17:33:51,916 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-07-17 17:33:51,917 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-07-17 17:33:51,918 INFO  SwAddin.cs: 201 - Setting up command manager
2022-07-17 17:33:51,919 INFO  SwAddin.cs: 204 - Adding command manager
2022-07-17 17:33:51,922 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-07-17 17:33:51,924 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-07-17 17:33:51,924 INFO  SwAddin.cs: 210 - Adding event handlers
2022-07-17 17:33:52,146 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-07-17 20:36:24,554 INFO  SwAddin.cs: 294 - Assembly export called for file 内六角.SLDASM
2022-07-17 20:36:24,569 INFO  SwAddin.cs: 299 - Save is required
2022-07-17 20:36:24,569 INFO  SwAddin.cs: 313 - Saving assembly
2022-07-17 20:36:25,194 INFO  SwAddin.cs: 316 - Opening property manager
2022-07-17 20:36:25,421 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 内六角.SLDASM
2022-07-17 20:36:25,544 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 内六角.SLDASM
2022-07-17 20:36:25,545 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in 内六角.SLDASM
2022-07-17 20:36:25,545 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-17 20:36:25,563 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
